"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"NA.9" NA NA NA NA NA NA NA NA NA NA NA
"12871" 2010 106 TRUE 2 2 81.6 3.94 FALSE "oir" "fr" "F"
"12872" 2009 156 FALSE 1 1 68.2 2.28 FALSE "oir" "fr" "F"
"12875" 2006 124 FALSE 1 2 71.2 2.23 FALSE "oir" "fr" "F"
"12882" 2011 109 TRUE 1 2 74.4 3.01 FALSE "oir" "fr" "F"
"12888" 2000 95 FALSE 2 2 77.1 2.65 FALSE "oir" "fr" "M"
"12913" 2015 169 TRUE 1 1 62 2.11 FALSE "oir" "fr" "M"
"12919" 2006 134 FALSE 1 2 74.5 2.53 FALSE "oir" "fr" "F"
"12932" 2003 151 FALSE 1 1 64.4 1.87 FALSE "oir" "fr" "M"
"12943" 2010 119 FALSE 2 2 83.5 3.41 FALSE "oir" "fr" "F"
"12957" 2004 140 TRUE 1 1 60.3 1.45 FALSE "oir" "fr" "M"
"12963" 2012 172 FALSE 1 1 67 2.08 FALSE "oir" "fr" "M"
"12966" 2001 154 FALSE 2 1 63.4 1.76 FALSE "oir" "fr" "F"
"12967" 2003 80 TRUE 2 2 77.3 4.16 FALSE "oir" "fr" "F"
"12970" 2007 164 FALSE 1 1 63 1.8 TRUE "oir" "fr" "M"
"12971" 2005 153 FALSE 1 1 58.2 1.15 FALSE "oir" "fr" "F"
"12975" 2013 156 FALSE 2 1 66.4 1.71 FALSE "oir" "fr" "F"
"12981" 2008 108 FALSE 1 2 72.9 2.4 FALSE "oir" "fr" "M"
"12986" 2006 93 TRUE 2 2 83.6 4.62 TRUE "oir" "fr" "F"
"12997" 2006 106 FALSE 1 2 75.9 2.58 FALSE "oir" "fr" "F"
"13010" 2005 87 TRUE 1 2 80.3 3.47 FALSE "oir" "fr" "F"
"13022" 2017 171 FALSE 1 1 58.9 1.38 FALSE "oir" "fr" "M"
"13028" 2012 153 TRUE 2 1 55.4 1.4 FALSE "oir" "fr" "M"
"13031" 2014 148 TRUE 2 1 61.8 1.81 FALSE "oir" "fr" "M"
"13050" 2016 120 FALSE 1 2 81.2 3.86 FALSE "oir" "fr" "F"
"13052" 2003 78 TRUE 3 3 87.9 5.88 FALSE "oir" "fr" "F"
"13074" 2012 160 FALSE 2 1 57.2 1.43 FALSE "oir" "fr" "F"
"13080" 2012 167 FALSE 2 1 60.3 1.51 FALSE "oir" "fr" "M"
"13092" 2009 89 TRUE 1 2 77 4.34 FALSE "oir" "fr" "F"
"13106" 2007 81 TRUE 1 2 81.6 3.83 FALSE "oir" "fr" "M"
"13110" 2004 155 FALSE 1 1 68.9 2.54 FALSE "oir" "fr" "M"
"13139" 2001 107 FALSE 1 2 74.1 2.9 FALSE "oir" "fr" "M"
"NA.10" NA NA NA NA NA NA NA NA NA NA NA
"13149" 2002 130 TRUE 2 1 64.8 1.98 TRUE "oir" "fr" "M"
"13164" 2009 108 TRUE 2 3 79 4.56 FALSE "oir" "fr" "M"
"13167" 2015 181 FALSE 1 1 64 1.92 FALSE "oir" "fr" "M"
"13168" 2000 97 TRUE 2 2 78.8 4.2 FALSE "oir" "fr" "M"
"13179" 2004 101 FALSE 1 2 79.1 3.5 FALSE "oir" "fr" "F"
"13198" 2005 92 TRUE 1 3 90.4 5.25 FALSE "oir" "fr" "F"
"13224" 2009 117 FALSE 2 2 68.8 2.27 FALSE "oir" "fr" "F"
"13225" 2013 183 FALSE 1 1 64 1.7 FALSE "oir" "fr" "M"
"13227" 2002 130 TRUE 1 1 63.4 2.09 FALSE "oir" "fr" "M"
"13230" 2000 172 FALSE 1 1 74.7 2.56 TRUE "oir" "fr" "M"
"13242" 2000 82 TRUE 3 2 83.3 4.08 FALSE "oir" "fr" "F"
"13251" 2000 148 FALSE 1 1 73.4 2.74 TRUE "oir" "fr" "F"
"13252" 2003 168 FALSE 1 1 64.1 1.8 FALSE "oir" "fr" "F"
"13275" 2004 152 FALSE 2 1 68 1.94 FALSE "oir" "fr" "M"
"13286" 2016 166 FALSE 1 1 56.5 1.38 FALSE "oir" "fr" "M"
"13294" 2004 115 TRUE 1 2 74.8 2.9 FALSE "oir" "fr" "F"
"13309" 2009 152 FALSE 1 1 64.2 1.64 FALSE "oir" "fr" "M"
"13338" 2016 146 TRUE 2 1 67.6 2.36 FALSE "oir" "fr" "F"
"13346" 2010 148 FALSE 1 2 85.2 4.25 TRUE "oir" "fr" "M"
"13361" 2009 121 FALSE 1 3 83 4.89 FALSE "oir" "fr" "F"
"13379" 2008 162 FALSE 1 1 64.1 1.72 TRUE "oir" "fr" "M"
"13383" 2000 166 FALSE 2 1 54.7 1.08 FALSE "oir" "fr" "M"
"13402" 2007 117 FALSE 1 2 85.5 4.52 FALSE "oir" "fr" "F"
"13412" 2008 107 FALSE 1 2 75 3.13 TRUE "oir" "fr" "F"
"13415" 2000 79 TRUE 1 4 106.3 9.94 TRUE "oir" "fr" "F"
"13426" 2003 108 FALSE 2 2 83.2 4.68 FALSE "oir" "fr" "F"
"13434" 2000 146 TRUE 2 1 66.1 2.59 FALSE "oir" "fr" "M"
"13438" 2007 117 FALSE 2 3 93 5.83 FALSE "oir" "fr" "M"
"13463" 2013 145 TRUE 3 1 68 2.86 FALSE "oir" "fr" "M"
"13478" 2017 160 FALSE 2 1 56.1 1.24 FALSE "oir" "fr" "M"
"13482" 2002 88 TRUE 1 3 82.7 4.63 FALSE "oir" "fr" "F"
"13489" 2012 136 FALSE 1 2 75.2 2.87 FALSE "oir" "fr" "F"
"13492" 2000 73 TRUE 1 2 75.8 3.39 FALSE "oir" "fr" "F"
"13494" 2006 117 FALSE 1 2 82.1 3.03 FALSE "oir" "fr" "M"
"13496" 2006 94 TRUE 2 2 82.1 4.39 FALSE "oir" "fr" "M"
"13504" 2002 107 TRUE 2 2 76 3.9 FALSE "oir" "fr" "F"
"13507" 2000 131 TRUE 2 1 72.5 3.06 FALSE "oir" "fr" "F"
"13522" 2000 165 FALSE 1 1 67 1.97 FALSE "oir" "fr" "M"
"13537" 2001 182 FALSE 1 1 74.7 2.82 FALSE "oir" "fr" "F"
"13557" 2001 97 FALSE 1 4 93 5.15 FALSE "oir" "fr" "F"
"13561" 2006 112 FALSE 1 2 79.9 3.68 FALSE "oir" "fr" "M"
"13563" 2002 127 FALSE 2 3 94.3 5.7 TRUE "oir" "fr" "F"
"13578" 2005 109 TRUE 3 3 83 5.3 FALSE "oir" "fr" "F"
"13580" 2003 90 TRUE 2 2 83.3 3.85 TRUE "oir" "fr" "F"
"13591" 2003 104 FALSE 2 2 84.3 4.35 FALSE "oir" "fr" "F"
"13596" 2014 153 FALSE 1 1 63.5 2.01 FALSE "oir" "fr" "F"
"13609" 2004 100 TRUE 1 2 73.9 3.67 FALSE "oir" "fr" "M"
"13611" 2001 107 FALSE 1 3 89.9 4.39 FALSE "oir" "fr" "F"
"13612" 2003 103 FALSE 1 2 88.7 4.45 TRUE "oir" "fr" "F"
"13624" 2000 119 TRUE 2 1 75.5 3.2 FALSE "oir" "fr" "M"
"13635" 2009 118 TRUE 1 1 65.9 2.25 FALSE "oir" "fr" "F"
"13670" 2009 103 TRUE 1 2 78.7 4.35 TRUE "oir" "fr" "M"
"13671" 2016 112 TRUE 2 3 85.2 5.22 FALSE "oir" "fr" "F"
"13672" 2008 105 TRUE 2 2 77.3 4.25 FALSE "oir" "fr" "F"
"13673" 2003 114 FALSE 1 4 84.2 3.69 FALSE "oir" "fr" "F"
"13675" 2004 106 FALSE 1 2 85.5 4.2 FALSE "oir" "fr" "M"
"13678" 2008 97 TRUE 1 2 76.8 4.9 FALSE "oir" "fr" "M"
"13679" 2000 108 FALSE 2 2 96.5 5.7 FALSE "oir" "fr" "M"
"13681" 2005 163 FALSE 1 1 65.3 1.84 FALSE "oir" "fr" "M"
"13682" 2000 73 TRUE 1 2 78.5 3.55 TRUE "oir" "fr" "M"
"13683" 2000 150 FALSE 1 1 65.1 1.98 FALSE "oir" "fr" "M"
"13688" 2009 93 TRUE 1 2 63.2 2.03 FALSE "oir" "fr" "F"
"13690" 2003 106 TRUE 2 2 83 4.96 TRUE "oir" "fr" "F"
"13700" 2013 159 FALSE 3 1 66 1.76 FALSE "oir" "fr" "M"
"13705" 2005 98 FALSE 1 2 84.2 3.75 FALSE "oir" "fr" "F"
"13708" 2002 106 TRUE 1 2 82.4 4.71 FALSE "oir" "fr" "F"
"13716" 2003 101 TRUE 2 4 97.5 7.05 FALSE "oir" "fr" "F"
"13760" 2006 120 FALSE 2 2 74.5 2.79 FALSE "oir" "fr" "F"
"13767" 2003 124 TRUE 1 2 94.3 7.36 TRUE "oir" "fr" "M"
"13779" 2005 119 FALSE 1 2 74.7 2.94 FALSE "oir" "fr" "F"
"13784" 2005 142 TRUE 2 1 63.5 2.21 FALSE "oir" "fr" "M"
"13814" 2007 164 FALSE 2 1 77.7 3.32 FALSE "oir" "fr" "M"
"13815" 2001 160 FALSE 1 1 68.2 2.85 FALSE "oir" "fr" "F"
"13820" 2007 97 FALSE 1 3 80.5 3.52 FALSE "oir" "fr" "F"
"13859" 2015 180 TRUE 2 1 70.5 3.04 FALSE "oir" "fr" "M"
"13869" 2016 167 FALSE 1 1 69.6 2.14 FALSE "oir" "fr" "F"
"13891" 2004 97 FALSE 2 2 68.7 2.02 FALSE "oir" "fr" "F"
"13896" 2009 116 FALSE 1 2 72 2.59 FALSE "oir" "fr" "M"
"13898" 2006 167 FALSE 2 1 75.5 2.9 FALSE "oir" "fr" "F"
"13902" 2004 101 FALSE 1 2 75.4 2.44 FALSE "oir" "fr" "M"
"13904" 2008 118 FALSE 1 2 74.3 2.69 FALSE "oir" "fr" "F"
"13913" 2013 88 TRUE 2 2 72.6 3.54 FALSE "oir" "fr" "M"
"13918" 2005 157 TRUE 2 1 66.1 2.2 FALSE "oir" "fr" "M"
"13936" 2003 90 TRUE 3 2 74.4 2.7 FALSE "oir" "fr" "F"
"13947" 2003 107 FALSE 1 4 90.6 5.65 FALSE "oir" "fr" "F"
"13954" 2001 129 TRUE 3 1 68.6 2.86 FALSE "oir" "fr" "F"
"13955" 2017 152 FALSE 3 1 57.5 1.21 FALSE "oir" "fr" "M"
"13971" 2013 153 TRUE 2 1 67.6 2.85 FALSE "oir" "fr" "F"
"13974" 2003 131 TRUE 2 1 62.7 2.15 FALSE "oir" "fr" "M"
"13981" 2017 168 FALSE 1 1 65.4 1.81 FALSE "oir" "fr" "F"
"13982" 2008 105 FALSE 2 2 75.6 3.02 FALSE "oir" "fr" "F"
"13989" 2008 167 FALSE 2 1 58.5 1.49 FALSE "oir" "fr" "M"
"13998" 2010 118 FALSE 1 4 88.3 4.74 FALSE "oir" "fr" "F"
"14006" 2006 91 TRUE 1 3 82.6 5.13 FALSE "oir" "fr" "F"
"14009" 2015 140 TRUE 1 1 70.6 2.98 FALSE "oir" "fr" "M"
"14023" 2003 91 TRUE 2 2 85.1 5.84 FALSE "oir" "fr" "F"
"14027" 2005 102 FALSE 1 3 83.1 3.64 TRUE "oir" "fr" "M"
"14029" 2012 126 TRUE 2 1 64.4 1.93 FALSE "oir" "fr" "M"
"14040" 2001 100 TRUE 3 3 95.6 7.1 FALSE "oir" "fr" "F"
"14073" 2005 119 FALSE 1 2 75.6 3.14 FALSE "oir" "fr" "F"
"14074" 2002 106 FALSE 1 2 69.5 1.96 FALSE "oir" "fr" "F"
"14088" 2008 108 FALSE 1 4 87.2 5.54 FALSE "oir" "fr" "F"
"14110" 2015 100 TRUE 1 2 75.6 4.05 FALSE "oir" "fr" "F"
"14118" 2005 105 FALSE 1 2 77 2.77 FALSE "oir" "fr" "F"
"14123" 2002 101 TRUE 1 4 94.3 6.87 TRUE "oir" "fr" "M"
"14126" 2016 167 TRUE 1 1 59 1.51 FALSE "oir" "fr" "F"
"14131" 2009 107 TRUE 1 2 81.5 4.15 FALSE "oir" "fr" "F"
"14136" 2012 80 TRUE 2 2 69.7 2.66 FALSE "oir" "fr" "M"
"14147" 2003 94 TRUE 2 2 78.4 4.35 FALSE "oir" "fr" "F"
"14157" 2003 79 TRUE 2 2 81.4 4.38 FALSE "oir" "fr" "F"
"14163" 2006 160 FALSE 1 1 66.3 1.75 FALSE "oir" "fr" "M"
"14166" 2003 158 FALSE 1 1 67.3 1.95 FALSE "oir" "fr" "M"
"14168" 2004 162 FALSE 1 1 64.5 1.65 FALSE "oir" "fr" "M"
"14169" 2007 163 FALSE 1 1 55.5 1.1 FALSE "oir" "fr" "M"
"14177" 2002 103 TRUE 1 2 77.3 3.95 FALSE "oir" "fr" "F"
"14195" 2011 163 FALSE 1 1 51.8 0.9 FALSE "oir" "fr" "F"
"14209" 2005 115 FALSE 1 2 83 4.39 FALSE "oir" "fr" "F"
"14218" 2002 107 TRUE 2 2 79.7 4.52 TRUE "oir" "fr" "M"
"14233" 2006 110 TRUE 2 2 76.3 4.16 FALSE "oir" "fr" "M"
"14244" 2010 106 TRUE 2 2 84.1 5.26 FALSE "oir" "fr" "F"
"14273" 2001 166 FALSE 1 1 70.3 2.31 FALSE "oir" "fr" "F"
"14282" 2006 108 TRUE 2 2 71.5 2.9 FALSE "oir" "fr" "F"
"14285" 2007 160 FALSE 1 1 67.9 2.21 FALSE "oir" "fr" "F"
"14294" 2006 99 TRUE 1 2 86.2 4.94 FALSE "oir" "fr" "F"
"14299" 2002 120 FALSE 1 3 92 4.15 FALSE "oir" "fr" "F"
"14301" 2002 156 FALSE 1 1 77.7 3.18 FALSE "oir" "fr" "M"
"14302" 2001 90 TRUE 1 2 80 4.05 FALSE "oir" "fr" "F"
"14303" 2017 131 TRUE 1 1 53.4 1.06 FALSE "oir" "fr" "M"
"14312" 2002 137 FALSE 1 1 61.9 1.81 FALSE "oir" "fr" "F"
"14325" 2002 102 TRUE 1 2 80.9 3.52 FALSE "oir" "fr" "M"
"14327" 2006 160 FALSE 1 1 62.2 1.67 FALSE "oir" "fr" "M"
"14328" 2002 150 TRUE 2 1 83.1 3.61 FALSE "oir" "fr" "F"
"14377" 2004 149 TRUE 2 1 65.7 2.6 FALSE "oir" "fr" "M"
"14378" 2001 164 FALSE 1 1 60.4 1.51 FALSE "oir" "fr" "M"
"14393" 2008 168 FALSE 2 1 63.4 1.6 FALSE "oir" "fr" "F"
"14409" 2002 171 FALSE 2 1 62.8 1.7 FALSE "oir" "fr" "M"
"NA.11" NA NA NA NA NA NA NA NA NA NA NA
"14418" 2015 108 TRUE 1 4 87.8 5.8 FALSE "oir" "fr" "F"
"14428" 2004 106 FALSE 1 2 78.9 3.88 FALSE "oir" "fr" "F"
"14430" 2005 99 FALSE 1 2 82 4.02 TRUE "oir" "fr" "F"
"14443" 2013 101 TRUE 1 2 74.9 3.34 FALSE "oir" "fr" "F"
"14454" 2003 86 TRUE 1 2 79.5 3.37 FALSE "oir" "fr" "F"
"14464" 2007 102 TRUE 2 3 90.5 6.92 TRUE "oir" "fr" "F"
"14467" 2006 144 TRUE 2 1 60.5 1.5 FALSE "oir" "fr" "M"
"14478" 2000 109 FALSE 1 4 100.8 7.4 FALSE "oir" "fr" "F"
"14488" 2002 95 TRUE 2 2 70.5 3.19 FALSE "oir" "fr" "F"
"14492" 2012 154 FALSE 1 1 61.9 1.72 FALSE "oir" "fr" "F"
"14521" 2010 156 FALSE 2 1 69.3 2.23 FALSE "oir" "fr" "M"
"14523" 2005 94 FALSE 2 3 85.9 4.11 FALSE "oir" "fr" NA
"14526" 2002 89 TRUE 2 3 94.8 6.84 TRUE "oir" "fr" "M"
"14531" 2000 168 FALSE 1 1 79 3.32 TRUE "oir" "fr" "M"
"14532" 2008 162 FALSE 1 1 63.6 1.74 FALSE "oir" "fr" "M"
"14533" 2001 124 FALSE 2 2 86.5 4.35 TRUE "oir" "fr" "F"
"14554" 2010 155 TRUE 2 1 56.9 1.44 FALSE "oir" "fr" "M"
"14580" 2013 160 FALSE 1 1 61.2 1.59 FALSE "oir" "fr" "F"
"14588" 2008 119 FALSE 1 2 75.7 2.89 FALSE "oir" "fr" "F"
"14602" 2007 106 FALSE 1 2 79 3.15 FALSE "oir" "fr" "F"
"14615" 2007 159 FALSE 2 1 70.4 2.46 FALSE "oir" "fr" "M"
"14625" 2015 165 FALSE 1 1 62.7 1.91 FALSE "oir" "fr" "M"
"14627" 2008 104 FALSE 1 2 80.6 4.08 FALSE "oir" "fr" "F"
"14649" 2002 100 FALSE 1 2 81.7 3.47 FALSE "oir" "fr" "F"
"14652" 2007 149 TRUE 1 1 69.6 2.54 FALSE "oir" "fr" "M"
"14682" 2003 80 TRUE 2 3 93.5 5.58 TRUE "oir" "fr" "F"
"14688" 2004 147 FALSE 1 1 69.9 2.25 FALSE "oir" "fr" "F"
"14691" 2002 88 FALSE 1 2 87.9 5.14 FALSE "oir" "fr" "F"
"14696" 2004 167 FALSE 1 1 71.6 2.13 FALSE "oir" "fr" "F"
"14715" 2009 103 TRUE 1 3 91.1 5.78 FALSE "oir" "fr" "F"
"14723" 2009 110 TRUE 2 2 82.2 5.32 FALSE "oir" "fr" "F"
"14731" 2000 92 TRUE 2 3 85.6 4 TRUE "oir" "fr" "F"
"14753" 2002 116 FALSE 1 2 82.1 3.67 FALSE "oir" "fr" "M"
"14765" 2011 97 TRUE 1 4 105.5 9.81 TRUE "oir" "fr" "F"
"14769" 2010 158 FALSE 1 1 67.3 2.22 FALSE "oir" "fr" "F"
"14780" 2001 147 FALSE 1 1 70.9 2.23 FALSE "oir" "fr" "M"
"14790" 2012 101 FALSE 1 4 80.5 3.48 TRUE "oir" "fr" "F"
"14793" 2010 119 FALSE 1 2 79.2 3.72 FALSE "oir" "fr" "F"
"14820" 2008 133 TRUE 1 1 68.3 2.89 FALSE "oir" "fr" "M"
"14823" 2013 161 TRUE 1 1 59.7 1.86 FALSE "oir" "fr" "M"
"14841" 2002 81 TRUE 3 4 94.7 6.82 FALSE "oir" "fr" "F"
"14846" 2002 94 FALSE 2 2 78.9 2.91 FALSE "oir" "fr" "F"
"14885" 2001 69 TRUE 2 2 82 4.87 FALSE "oir" "fr" "F"
"14921" 2013 168 FALSE 1 1 62.2 1.91 FALSE "oir" "fr" "M"
"14929" 2012 183 FALSE 1 1 61.6 1.36 FALSE "oir" "fr" "M"
"14939" 2000 165 FALSE 1 1 63.7 1.82 FALSE "oir" "fr" "F"
"14944" 2010 114 FALSE 2 2 70.4 2.07 FALSE "oir" "fr" "M"
"14950" 2005 127 FALSE 1 3 83.5 4.22 FALSE "oir" "fr" "F"
"14952" 2011 113 FALSE 2 2 73.8 2.96 FALSE "oir" "fr" "F"
"14954" 2004 91 TRUE 2 2 77.3 3.15 FALSE "oir" "fr" "F"
"14989" 2013 124 FALSE 2 2 82.6 3.42 FALSE "oir" "fr" "F"
"15016" 2005 84 TRUE 2 2 79 4.26 FALSE "oir" "fr" "F"
"15023" 2001 174 FALSE 1 1 61.1 1.64 FALSE "oir" "fr" "F"
"15030" 2008 96 FALSE 1 2 74 2.98 FALSE "oir" "fr" "F"
"15042" 2012 118 FALSE 1 3 79.2 2.9 FALSE "oir" "fr" "F"
"15048" 2012 108 TRUE 2 3 89.7 5.89 FALSE "oir" "fr" "M"
"15054" 2006 91 TRUE 2 2 72.1 2.54 FALSE "oir" "fr" "M"
"15055" 2003 121 FALSE 1 2 74.2 2.71 FALSE "oir" "fr" "F"
"15056" 2013 114 TRUE 1 2 81.3 4.72 TRUE "oir" "fr" "F"
"15067" 2000 96 FALSE 1 3 90.3 5.16 FALSE "oir" "fr" "M"
"15071" 2015 157 TRUE 3 1 62.8 2.16 FALSE "oir" "fr" "F"
"15079" 2011 104 TRUE 3 2 74.4 2.63 FALSE "oir" "fr" "F"
"15088" 2001 133 TRUE 2 1 63.8 2.24 TRUE "oir" "fr" "M"
"15089" 2001 100 FALSE 1 3 92.9 5.38 FALSE "oir" "fr" "F"
"15096" 2003 91 TRUE 2 2 76.9 3.17 FALSE "oir" "fr" "F"
"15118" 2008 126 FALSE 1 NA 86.4 4.14 FALSE "oir" "fr" "F"
"15119" 2002 90 TRUE 1 2 78.6 3.64 FALSE "oir" "fr" "F"
"15121" 2012 171 TRUE 2 1 63.8 2.21 FALSE "oir" "fr" "F"
"15126" 2002 122 FALSE 2 2 75.9 2.73 FALSE "oir" "fr" "M"
"15155" 2001 138 TRUE 1 1 60 1.71 FALSE "oir" "fr" "M"
"15162" 2013 131 TRUE 2 1 72.6 2.85 FALSE "oir" "fr" "F"
"15179" 2010 107 TRUE 2 2 77.6 3.85 FALSE "oir" "fr" "F"
"15183" 2013 168 FALSE 1 1 62.6 1.55 FALSE "oir" "fr" "F"
"15185" 2006 159 FALSE 1 1 61 1.64 FALSE "oir" "fr" "M"
"15187" 2007 88 TRUE 2 2 83.6 4.13 FALSE "oir" "fr" "F"
"15193" 2005 104 FALSE 1 3 91.8 5.57 FALSE "oir" "fr" "F"
"15207" 2001 134 TRUE 2 1 77.6 3.41 FALSE "oir" "fr" "M"
"15212" 2001 90 TRUE 2 2 88.3 5.22 FALSE "oir" "fr" "F"
"15225" 2004 101 FALSE 1 4 86.2 4.11 FALSE "oir" "fr" "M"
"15229" 2002 128 FALSE 1 2 83.1 3.47 FALSE "oir" "fr" "F"
"15239" 2006 92 TRUE 2 2 73.3 3.8 FALSE "oir" "fr" "M"
"15258" 2006 154 TRUE 2 1 63.2 1.63 FALSE "oir" "fr" "M"
"15261" 2004 99 FALSE 1 2 86.4 4.8 FALSE "oir" "fr" "F"
"15274" 2000 103 TRUE 1 2 79.7 5 FALSE "oir" "fr" "F"
"15280" 2006 113 TRUE 1 4 97.9 8.79 TRUE "oir" "fr" "M"
"15283" 2006 120 FALSE 2 2 77.9 3.41 FALSE "oir" "fr" "F"
"15296" 2000 147 FALSE 2 1 70.9 2.44 FALSE "oir" "fr" "F"
"15311" 2004 101 FALSE 1 2 74.7 3.04 FALSE "oir" "fr" "F"
"15314" 2000 163 FALSE 1 1 65.7 2.26 FALSE "oir" "fr" "M"
"15322" 2000 109 FALSE 1 3 89.2 4.48 FALSE "oir" "fr" "M"
"15337" 2011 166 FALSE 3 1 65.3 1.63 TRUE "oir" "fr" "F"
"15344" 2001 89 TRUE 2 4 92.6 6.11 TRUE "oir" "fr" "F"
"15347" 2001 139 TRUE 2 1 63.7 1.81 FALSE "oir" "fr" "F"
"15358" 2007 164 FALSE 2 1 67.7 2.03 FALSE "oir" "fr" "F"
"15375" 2005 150 FALSE 1 1 64 2 FALSE "oir" "fr" "M"
"15376" 2006 139 TRUE 1 1 58.3 NA FALSE "oir" "fr" "M"
"15381" 2006 117 FALSE 1 2 78.3 2.96 TRUE "oir" "fr" "M"
"15397" 2012 119 FALSE 3 2 70.7 1.96 FALSE "oir" "fr" "F"
"15400" 2002 86 TRUE 1 2 76.8 3.34 FALSE "oir" "fr" "M"
"15401" 2004 100 FALSE 1 2 82 3.72 FALSE "oir" "fr" "F"
"15411" 2005 155 TRUE 1 1 62.6 2.01 FALSE "oir" "fr" "F"
"15413" 2004 169 FALSE 1 1 66.6 2.14 FALSE "oir" "fr" "M"
"15416" 2014 183 FALSE 1 1 61 1.65 FALSE "oir" "fr" "M"
"15425" 2003 107 FALSE 1 4 89.1 4.74 FALSE "oir" "fr" "F"
"15450" 2000 100 FALSE 1 2 82.4 4.21 FALSE "oir" "fr" "F"
"15462" 2003 83 TRUE 3 2 88.8 5.47 FALSE "oir" "fr" "F"
"15474" 2009 100 FALSE 2 2 71.7 2.1 FALSE "oir" "fr" "F"
"15478" 2005 90 FALSE 2 2 77.9 2.85 FALSE "oir" "fr" "F"
"15484" 2002 129 TRUE 1 1 67.6 2.71 FALSE "oir" "fr" "F"
"15505" 2000 92 FALSE 2 2 75.7 3.32 FALSE "oir" "fr" "F"
"15522" 2004 152 FALSE 1 1 65.1 1.71 FALSE "oir" "fr" "M"
"15529" 2001 123 FALSE 2 2 88.9 4.91 FALSE "oir" "fr" "F"
"15536" 2010 172 FALSE 1 1 64.3 1.61 FALSE "oir" "fr" "M"
"15543" 2010 107 FALSE 1 2 76.6 3.14 FALSE "oir" "fr" "F"
"15548" 2000 111 FALSE 1 3 92.5 6.55 FALSE "oir" "fr" "F"
"15556" 2000 101 FALSE 1 2 90 5.02 FALSE "oir" "fr" "F"
"15571" 2005 146 TRUE 2 1 61.7 2.2 FALSE "oir" "fr" "M"
"15577" 2014 158 FALSE 1 1 72.1 2.59 FALSE "oir" "fr" "M"
"15580" 2007 91 TRUE 2 3 94.3 6.43 FALSE "oir" "fr" "F"
"15589" 2002 87 TRUE 1 2 80.6 4.29 FALSE "oir" "fr" "F"
"15595" 2012 119 FALSE 1 2 78 2.92 FALSE "oir" "fr" "M"
"15600" 2010 103 FALSE 1 2 72.1 2.64 FALSE "oir" "fr" "F"
"15606" 2000 148 FALSE 1 1 65.1 1.99 TRUE "oir" "fr" "M"
"15619" 2001 104 TRUE 2 2 77.3 3.23 FALSE "oir" "fr" "M"
"15623" 2010 151 TRUE 2 1 58.3 1.45 FALSE "oir" "fr" "F"
"15637" 2013 94 TRUE 2 2 70.7 3.08 FALSE "oir" "fr" "F"
"15646" 2000 101 FALSE 1 2 80.5 3.45 FALSE "oir" "fr" "F"
"15666" 2017 164 FALSE 1 1 54.8 1.17 FALSE "oir" "fr" "M"
"15673" 2012 111 FALSE 1 2 80 3.48 FALSE "oir" "fr" "F"
"15690" 2001 149 FALSE 3 1 62.2 1.61 FALSE "oir" "fr" "F"
"15697" 2011 119 FALSE 1 2 76.8 3.03 FALSE "oir" "fr" "F"
"15699" 2001 101 TRUE 2 2 83.6 5.52 FALSE "oir" "fr" "F"
"15716" 2002 131 FALSE 2 3 81.8 3.99 FALSE "oir" "fr" "M"
"15717" 2004 146 FALSE 2 1 74.3 2.56 FALSE "oir" "fr" "M"
"15732" 2000 88 FALSE 1 2 75.6 2.9 FALSE "oir" "fr" "F"
"15740" 2007 115 FALSE 1 2 74.8 2.66 TRUE "oir" "fr" "F"
"15743" 2001 84 TRUE 3 4 91 6.08 FALSE "oir" "fr" "F"
"15747" 2004 147 FALSE 1 1 66.1 2.02 TRUE "oir" "fr" "M"
"15751" 2002 141 TRUE 1 1 66.3 2.05 FALSE "oir" "fr" "M"
"15764" 2012 153 FALSE 1 1 61 1.25 FALSE "oir" "fr" "M"
"NA.12" NA NA NA NA NA NA NA NA NA NA NA
"15783" 2010 150 TRUE 2 1 55.5 1.43 FALSE "oir" "fr" "M"
"15792" 2012 115 FALSE 1 2 79 3.51 FALSE "oir" "fr" "F"
"15794" 2002 102 TRUE 1 2 82.1 4.65 FALSE "oir" "fr" "F"
"15797" 2005 135 FALSE 3 1 71.1 2.19 FALSE "oir" "fr" "M"
"15798" 2004 93 FALSE 1 3 83.1 4.6 FALSE "oir" "fr" "F"
"15815" 2005 125 TRUE 2 1 66.8 1.84 FALSE "oir" "fr" "M"
"15817" 2015 94 TRUE 2 2 74.7 4.08 FALSE "oir" "fr" "F"
"15824" 2017 181 FALSE 1 1 59.2 1.34 FALSE "oir" "fr" "M"
"15847" 2003 102 TRUE 2 2 73.7 3.52 FALSE "oir" "fr" "M"
"15852" 2000 117 FALSE 2 2 81.7 3.17 TRUE "oir" "fr" "M"
"15855" 2010 120 TRUE 2 2 73.7 3.36 FALSE "oir" "fr" "F"
"15863" 2008 137 TRUE 2 1 66.1 2.46 FALSE "oir" "fr" "M"
"15865" 2017 101 TRUE 1 2 79.6 4.4 TRUE "oir" "fr" "F"
"15876" 2007 153 TRUE NA 1 72.4 3.6 FALSE "oir" "fr" "M"
"15881" 2005 112 FALSE 1 2 80.7 3.43 FALSE "oir" "fr" "F"
"15888" 2004 156 TRUE 1 1 68.3 2.55 FALSE "oir" "fr" "M"
