"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"1682" 2001 127 FALSE 1 3 82.7 3.51 FALSE "scorff" "fr" "F"
"1690" 2004 166 FALSE 1 1 60.9 1.55 FALSE "scorff" "fr" "F"
"1703" 2001 168 FALSE 1 1 74.7 2.37 FALSE "scorff" "fr" "F"
"1704" 2009 150 TRUE 2 1 70.8 2.68 FALSE "scorff" "fr" "M"
"1705" 2009 146 TRUE 2 1 70.9 2.83 FALSE "scorff" "fr" "M"
"1706" 2013 172 FALSE 2 1 70.4 1.86 FALSE "scorff" "fr" "M"
"1707" 2006 98 FALSE 2 2 85.9 4.2 FALSE "scorff" "fr" "F"
"1709" 2004 143 TRUE 1 1 80.6 4.65 FALSE "scorff" "fr" "F"
"1713" 2012 130 FALSE 1 3 90.9 5.43 TRUE "scorff" "fr" "F"
"1716" 2000 90 TRUE 1 2 85.2 5.93 FALSE "scorff" "fr" "F"
"1726" 2017 183 FALSE 1 1 58.2 1.24 FALSE "scorff" "fr" "M"
"1730" 2000 104 FALSE 1 4 89.6 4.96 FALSE "scorff" "fr" "M"
"1739" 2011 113 FALSE 2 2 77.2 3.27 FALSE "scorff" "fr" "F"
"1742" 2015 111 FALSE 2 3 83.6 4.64 TRUE "scorff" "fr" "F"
"1750" 2002 109 FALSE 1 2 83.5 3.64 TRUE "scorff" "fr" "F"
"1755" 2001 98 FALSE 1 2 77.3 3.79 TRUE "scorff" "fr" "F"
"NA" NA NA NA NA NA NA NA NA NA NA NA
"1759" 2010 123 FALSE 1 3 84.6 4.52 TRUE "scorff" "fr" "F"
"1760" 2009 105 FALSE 1 2 82 3.25 FALSE "scorff" "fr" "M"
"1763" 2017 178 FALSE 1 1 67.5 2.22 FALSE "scorff" "fr" "F"
"1771" 2007 108 FALSE 1 2 79.1 2.87 FALSE "scorff" "fr" "M"
"1777" 2009 154 TRUE 2 1 65.1 2.16 FALSE "scorff" "fr" "M"
"1786" 2000 95 TRUE 3 2 82.7 5.12 FALSE "scorff" "fr" "M"
"1792" 2003 79 TRUE 1 2 85.3 4.79 FALSE "scorff" "fr" "F"
"1794" 2004 117 FALSE 1 2 86 4.5 FALSE "scorff" "fr" "M"
"1796" 2005 86 TRUE 2 2 70.4 2.96 FALSE "scorff" "fr" "F"
"1799" 2011 97 TRUE 1 3 89.1 4.73 FALSE "scorff" "fr" "F"
"1801" 2009 109 FALSE 1 2 78.1 3.13 FALSE "scorff" "fr" "F"
"1811" 2012 112 FALSE 1 2 78.8 3.48 TRUE "scorff" "fr" "F"
"1814" 2002 82 FALSE 2 2 69.3 1.87 FALSE "scorff" "fr" "F"
"1816" 2013 131 TRUE 3 1 59.9 1.85 FALSE "scorff" "fr" "M"
"1820" 2000 83 TRUE 1 2 82.7 4.58 FALSE "scorff" "fr" "F"
"1828" 2000 98 TRUE 1 2 76.8 3.91 FALSE "scorff" "fr" "F"
"1829" 2001 97 FALSE 1 4 85.6 4.91 FALSE "scorff" "fr" "F"
"1830" 2001 99 FALSE 1 3 97.7 6.88 FALSE "scorff" "fr" "F"
"1835" 2011 166 TRUE 2 1 58.4 1.57 FALSE "scorff" "fr" "M"
"1843" 2016 119 FALSE 1 2 75.2 2.91 TRUE "scorff" "fr" "M"
"1844" 2014 148 TRUE 2 1 69.3 3.21 FALSE "scorff" "fr" "M"
"1845" 2000 133 FALSE 1 1 66.3 2.04 FALSE "scorff" "fr" "F"
"1846" 2016 121 FALSE 1 2 74 2.75 FALSE "scorff" "fr" "F"
"1856" 2015 119 FALSE 2 2 69.6 2.2 FALSE "scorff" "fr" "M"
"1871" 2006 104 FALSE 1 2 80.6 3.23 TRUE "scorff" "fr" "F"
"1873" 2013 142 FALSE 1 2 76.9 3.28 FALSE "scorff" "fr" "F"
"1885" 2017 179 FALSE 1 1 52.1 0.88 FALSE "scorff" "fr" "M"
"1888" 2004 147 TRUE 1 1 57.7 1.65 FALSE "scorff" "fr" "F"
"1907" 2004 132 TRUE 2 1 75.6 3.33 FALSE "scorff" "fr" "M"
"1915" 2014 155 TRUE 2 1 53.9 1.47 FALSE "scorff" "fr" "M"
"1916" 2013 125 FALSE 1 2 77.1 3.17 FALSE "scorff" "fr" "F"
"1918" 2016 115 FALSE 1 2 80.7 3.97 FALSE "scorff" "fr" "F"
"1923" 2002 121 FALSE 1 2 80.9 3.28 FALSE "scorff" "fr" "F"
"1924" 2001 103 FALSE 2 2 82.3 3.87 FALSE "scorff" "fr" "F"
"1935" 2009 112 FALSE 1 2 82.5 3.6 FALSE "scorff" "fr" "F"
"1937" 2002 101 TRUE 2 2 74.8 3.3 FALSE "scorff" "fr" "M"
"1940" 2005 91 FALSE NA 2 80.9 3.15 FALSE "scorff" "fr" "F"
"1947" 2013 86 TRUE 2 2 75.5 3.73 FALSE "scorff" "fr" "F"
"1960" 2006 169 FALSE 2 1 63 2.06 FALSE "scorff" "fr" "F"
"1967" 2002 114 FALSE 2 2 83.9 3.79 FALSE "scorff" "fr" "F"
"1973" 2008 105 TRUE 2 4 98.2 6.96 FALSE "scorff" "fr" "F"
"1977" 2002 136 TRUE 1 1 69.2 2.92 FALSE "scorff" "fr" "M"
"1979" 2008 150 TRUE 2 1 71.8 3.65 FALSE "scorff" "fr" "M"
"1980" 2006 109 FALSE 1 3 86.1 4.12 TRUE "scorff" "fr" "F"
"1982" 2016 175 FALSE 1 1 56.9 1.27 FALSE "scorff" "fr" "M"
"1985" 2001 112 FALSE 1 3 85.3 4.09 FALSE "scorff" "fr" "F"
"1990" 2005 102 TRUE 1 2 82.2 4.54 FALSE "scorff" "fr" "F"
"1993" 2001 110 FALSE 1 3 89 5 FALSE "scorff" "fr" "F"
"1995" 2003 130 TRUE 1 1 78.4 3.79 TRUE "scorff" "fr" "F"
"2001" 2013 97 TRUE 2 2 79.5 4.24 FALSE "scorff" "fr" "M"
"2008" 2001 96 FALSE 1 2 71.4 2.07 FALSE "scorff" "fr" "F"
"2011" 2003 107 TRUE 2 2 72.3 2.74 FALSE "scorff" "fr" "F"
"2012" 2005 154 FALSE 1 1 71.7 2.12 FALSE "scorff" "fr" "M"
"2023" 2002 149 TRUE 2 1 64 1.87 FALSE "scorff" "fr" "F"
"2033" 2005 91 FALSE 1 2 81.9 4.02 FALSE "scorff" "fr" "F"
"2035" 2002 121 FALSE 1 2 85.6 4.07 FALSE "scorff" "fr" "F"
"2036" 2000 86 TRUE 2 2 77.9 3.51 TRUE "scorff" "fr" "F"
"2039" 2004 152 TRUE 2 1 62.1 2.17 FALSE "scorff" "fr" "M"
"2041" 2008 105 FALSE 1 3 93 4.91 FALSE "scorff" "fr" "F"
"2048" 2009 113 FALSE 2 2 69.8 2.16 FALSE "scorff" "fr" "F"
"2050" 2006 164 FALSE 1 1 68.4 2.52 FALSE "scorff" "fr" "M"
"2054" 2014 115 FALSE 2 2 74.5 2.93 FALSE "scorff" "fr" "F"
"2055" 2001 92 TRUE 1 2 81.1 4.16 FALSE "scorff" "fr" "F"
"2057" 2010 120 FALSE 1 3 88.2 5.18 FALSE "scorff" "fr" "F"
"2070" 2002 154 FALSE 1 1 60.5 1.96 FALSE "scorff" "fr" "M"
"2074" 2001 86 TRUE 1 2 95.2 7.41 TRUE "scorff" "fr" "F"
"2093" 2008 161 FALSE 1 1 67.4 2.21 TRUE "scorff" "fr" "M"
"2102" 2008 115 FALSE 1 2 75.1 3.38 FALSE "scorff" "fr" "F"
"2103" 2010 172 FALSE 2 1 55 0.98 FALSE "scorff" "fr" "F"
"2106" 2011 183 FALSE 1 1 60.3 1.58 FALSE "scorff" "fr" "M"
"2119" 2010 149 TRUE 2 1 61.9 1.82 TRUE "scorff" "fr" "M"
"2126" 2005 86 TRUE 2 2 83.4 4.5 FALSE "scorff" "fr" "F"
"2128" 2014 111 TRUE 1 2 69.5 2.71 FALSE "scorff" "fr" "F"
"2138" 2004 174 FALSE 2 1 68.6 1.96 FALSE "scorff" "fr" "M"
"2142" 2002 136 FALSE 2 1 62.3 1.84 FALSE "scorff" "fr" "F"
"2146" 2005 116 FALSE 1 3 83 4.22 TRUE "scorff" "fr" "F"
"2148" 2009 99 FALSE 2 3 92.4 4.87 TRUE "scorff" "fr" "F"
"2149" 2006 147 FALSE 1 1 56.8 1 FALSE "scorff" "fr" "M"
"2169" 2001 173 FALSE 2 1 69.3 2.49 FALSE "scorff" "fr" "M"
"2176" 2001 140 TRUE 2 1 70.9 2.64 FALSE "scorff" "fr" "F"
"2181" 2002 108 FALSE 2 4 87.3 4.56 FALSE "scorff" "fr" "F"
"2196" 2015 114 FALSE 1 2 75.6 2.76 TRUE "scorff" "fr" "F"
"2205" 2015 121 TRUE 1 2 76.7 3.8 FALSE "scorff" "fr" "F"
"2213" 2002 110 TRUE 2 2 80.2 4.09 FALSE "scorff" "fr" "F"
"2214" 2007 104 TRUE 2 2 75.4 3.58 FALSE "scorff" "fr" "F"
"2215" 2016 182 FALSE 1 1 55 1.09 FALSE "scorff" "fr" "M"
"2226" 2017 169 FALSE 1 1 52.5 0.79 FALSE "scorff" "fr" "M"
"2227" 2013 155 FALSE 1 1 70.1 2.54 FALSE "scorff" "fr" "F"
"2229" 2000 152 FALSE 2 1 64.9 1.78 FALSE "scorff" "fr" "M"
"2243" 2004 96 FALSE 1 2 82.1 4.13 FALSE "scorff" "fr" "F"
"2244" 2011 113 TRUE 1 2 79.3 4.15 FALSE "scorff" "fr" "F"
"2246" 2004 150 TRUE 1 1 62 1.78 FALSE "scorff" "fr" "F"
"2247" 2010 146 TRUE 1 1 62.3 2.08 FALSE "scorff" "fr" "M"
"2249" 2002 166 FALSE 1 1 63.1 1.62 FALSE "scorff" "fr" "M"
"2267" 2010 133 FALSE 1 2 76.9 2.7 FALSE "scorff" "fr" "F"
"2273" 2008 92 TRUE 2 3 82.3 4.3 TRUE "scorff" "fr" "F"
"2297" 2003 110 FALSE 1 4 89.2 5.62 FALSE "scorff" "fr" "F"
"2302" 2002 104 TRUE 1 3 89.5 6.7 FALSE "scorff" "fr" "F"
"2305" 2012 142 TRUE 1 1 57.8 1.75 FALSE "scorff" "fr" "F"
"2307" NA 133 TRUE 1 1 71.6 2.65 FALSE "scorff" "fr" "F"
"2310" 2008 163 TRUE 1 1 62.5 1.81 FALSE "scorff" "fr" "M"
"2312" 2014 151 FALSE 1 1 65.2 2.18 FALSE "scorff" "fr" "M"
"2313" 2006 163 FALSE 2 1 64.7 2.01 FALSE "scorff" "fr" "M"
"2314" 2013 106 FALSE 1 2 76.6 3.09 TRUE "scorff" "fr" "F"
"2319" 2012 144 TRUE 3 1 64.2 1.86 FALSE "scorff" "fr" "M"
"2330" 2009 159 TRUE 3 1 54.6 1.46 FALSE "scorff" "fr" "F"
"2334" 2014 89 TRUE 3 2 75.2 3.62 FALSE "scorff" "fr" "F"
"2336" 2012 177 FALSE 2 1 66.4 1.81 TRUE "scorff" "fr" "M"
"2337" 2006 121 FALSE 1 2 77.4 3.53 FALSE "scorff" "fr" "F"
"2350" 2017 112 TRUE 2 2 76 3.64 FALSE "scorff" "fr" "F"
"2351" 2003 151 FALSE 1 1 56.8 1.18 FALSE "scorff" "fr" "M"
"2356" 2001 165 FALSE 1 1 63.9 1.91 FALSE "scorff" "fr" "M"
"2359" 2014 97 TRUE 2 3 87.3 5.68 FALSE "scorff" "fr" "M"
"2362" 2005 165 FALSE 1 1 63.1 1.6 FALSE "scorff" "fr" "M"
"2365" 2014 99 TRUE 2 3 81.5 4.35 TRUE "scorff" "fr" "F"
"2368" 2007 163 TRUE 2 1 70.2 2.51 FALSE "scorff" "fr" "M"
"2370" 2017 176 FALSE 1 1 55.2 1.26 FALSE "scorff" "fr" "M"
"2382" 2008 96 TRUE 1 2 80.3 4.83 FALSE "scorff" "fr" "F"
"2384" 2007 180 FALSE 1 1 61.2 1.58 FALSE "scorff" "fr" "M"
"2387" 2008 158 TRUE 2 1 61.4 2.09 FALSE "scorff" "fr" "M"
"2388" 2008 91 TRUE 1 2 80.9 4.98 FALSE "scorff" "fr" "F"
"2400" 2002 114 FALSE 1 2 85.7 4.59 FALSE "scorff" "fr" "F"
"2402" 2002 144 TRUE 2 1 69 3.08 FALSE "scorff" "fr" "M"
"2440" 2010 129 FALSE 2 4 93.8 5.07 FALSE "scorff" "fr" "F"
"2445" 2012 110 FALSE 1 2 71 2.78 FALSE "scorff" "fr" "F"
"2456" 2016 164 TRUE 1 1 58.4 1.63 FALSE "scorff" "fr" "F"
"2462" 2001 94 TRUE 1 2 75.3 3.76 FALSE "scorff" "fr" "F"
"2473" 2007 110 FALSE 2 3 86.4 4.68 FALSE "scorff" "fr" "M"
"2474" 2001 77 TRUE 1 2 84.9 5.04 FALSE "scorff" "fr" "M"
"2481" 2004 143 TRUE 1 1 60.7 1.61 FALSE "scorff" "fr" "F"
"2483" 2003 150 TRUE 2 1 66.3 2.26 TRUE "scorff" "fr" "F"
"2486" 2015 90 TRUE 3 4 93.8 6.58 FALSE "scorff" "fr" "M"
"2493" 2003 144 TRUE 2 1 65.8 2.4 FALSE "scorff" "fr" "M"
"2507" 2010 120 TRUE 3 2 71.9 2.96 FALSE "scorff" "fr" "F"
"2509" 2010 176 FALSE 1 1 72.6 3.18 FALSE "scorff" "fr" "M"
"2513" 2007 117 FALSE 1 2 74.4 3.31 FALSE "scorff" "fr" "F"
"2543" 2002 161 TRUE 1 1 58.4 1.8 TRUE "scorff" "fr" "F"
"2555" 2001 171 FALSE 2 1 74.2 2.2 FALSE "scorff" "fr" "F"
"2561" 2014 134 FALSE 1 3 78 3.46 FALSE "scorff" "fr" "F"
"2563" 2006 93 TRUE 1 2 83.5 4.39 FALSE "scorff" "fr" "F"
"2566" 2013 121 TRUE 1 2 69.1 2.9 FALSE "scorff" "fr" "F"
"2568" 2005 133 TRUE 1 1 70 2.98 TRUE "scorff" "fr" "F"
"2571" 2004 79 TRUE 2 3 84 5.07 FALSE "scorff" "fr" "F"
"2575" 2006 125 FALSE 1 3 91.9 4.99 FALSE "scorff" "fr" "M"
"2576" 2001 103 FALSE 1 2 83.4 3.34 FALSE "scorff" "fr" "F"
"2584" 2014 162 FALSE 2 1 59.5 1.38 FALSE "scorff" "fr" "M"
"2589" 2017 138 FALSE 2 2 82.4 3.94 FALSE "scorff" "fr" "F"
"2598" 2002 118 FALSE 1 2 82.8 3.97 TRUE "scorff" "fr" "F"
"2599" 2017 164 FALSE 1 1 63.5 1.65 FALSE "scorff" "fr" NA
"2600" 2004 129 TRUE 2 1 76.2 3.41 FALSE "scorff" "fr" "M"
"2602" 2001 101 FALSE 2 4 102.6 6.95 TRUE "scorff" "fr" "F"
"2609" 2000 101 FALSE 2 2 75 2.53 FALSE "scorff" "fr" "F"
"2614" 2001 96 FALSE 1 2 80 3.52 FALSE "scorff" "fr" "F"
"2615" 2000 88 FALSE 3 2 73.1 2.84 FALSE "scorff" "fr" "F"
"2616" 2007 114 TRUE 1 2 81.2 5.07 FALSE "scorff" "fr" "F"
"2622" 2004 85 TRUE 2 2 72.8 3.49 FALSE "scorff" "fr" "F"
"2634" 2006 137 FALSE 1 2 84.7 4.02 FALSE "scorff" "fr" "F"
"2635" 2004 110 FALSE 2 2 82.3 3.55 FALSE "scorff" "fr" "F"
"2638" 2008 162 FALSE 1 1 61.5 1.82 FALSE "scorff" "fr" "M"
"2653" 2003 90 TRUE 2 4 99.5 6.68 TRUE "scorff" "fr" "M"
"2654" 2008 181 FALSE 1 1 67.5 2.08 FALSE "scorff" "fr" "M"
"2657" 2006 103 FALSE 2 2 81.8 3.76 TRUE "scorff" "fr" "F"
"2669" 2001 96 FALSE 1 2 73.6 2.68 FALSE "scorff" "fr" "F"
"2680" 2012 142 TRUE 1 1 64.5 1.89 FALSE "scorff" "fr" "M"
"2687" 2005 144 TRUE 1 1 64.6 2.21 FALSE "scorff" "fr" "F"
"2697" 2015 117 FALSE 1 2 68.5 2.4 FALSE "scorff" "fr" "F"
"2704" 2008 156 TRUE 2 1 64.8 2.51 FALSE "scorff" "fr" "M"
"2705" 2004 151 TRUE 1 1 69 2.54 TRUE "scorff" "fr" "M"
"2713" 2009 170 FALSE 1 1 66.2 1.81 FALSE "scorff" "fr" "F"
"2719" 2007 152 TRUE 1 1 69.8 2.56 FALSE "scorff" "fr" "M"
"2741" 2010 167 TRUE 2 1 58.4 1.65 FALSE "scorff" "fr" "F"
"2749" 2002 88 TRUE 1 2 82.3 4.34 FALSE "scorff" "fr" "M"
"2751" 2007 107 TRUE 2 2 79.7 4.76 FALSE "scorff" "fr" "F"
"2752" 2002 97 FALSE 1 2 77.9 3.16 TRUE "scorff" "fr" "F"
"2754" 2003 118 FALSE 1 2 77.2 3.81 FALSE "scorff" "fr" "F"
"2755" 2008 NA FALSE 1 1 65.9 2.21 FALSE "scorff" "fr" "M"
"2757" 2006 157 TRUE 3 1 59.7 1.97 FALSE "scorff" "fr" "F"
"2762" 2015 183 FALSE 1 1 62.7 1.54 FALSE "scorff" "fr" "M"
"2765" 2011 126 FALSE 1 3 82.8 4.06 FALSE "scorff" "fr" "M"
"2769" 2003 117 FALSE 1 2 77.5 3.51 FALSE "scorff" "fr" "F"
"2772" 2011 114 TRUE 2 2 81.3 4.58 FALSE "scorff" "fr" "F"
"2773" 2017 181 FALSE 1 1 63.6 1.48 FALSE "scorff" "fr" "F"
"2792" 2012 161 FALSE 1 1 70.3 2.14 FALSE "scorff" "fr" "M"
"2793" 2005 152 FALSE 1 1 60.8 1.68 FALSE "scorff" "fr" "M"
"2799" 2009 146 TRUE 2 1 60.8 1.68 FALSE "scorff" "fr" "M"
"2809" 2002 91 FALSE 1 2 83.6 3.72 FALSE "scorff" "fr" "F"
"2811" 2013 171 FALSE 1 1 69.2 2.13 TRUE "scorff" "fr" "F"
"2813" 2002 141 FALSE 1 1 60.2 1.68 FALSE "scorff" "fr" "M"
"2818" 2004 117 FALSE 1 2 76.7 3.14 FALSE "scorff" "fr" "F"
"2822" 2000 147 TRUE 2 1 69.3 2.74 FALSE "scorff" "fr" "M"
"2830" 2007 103 TRUE 3 2 80.2 4.3 FALSE "scorff" "fr" "F"
"2832" 2000 98 TRUE 2 2 81.1 4.76 FALSE "scorff" "fr" "F"
"2834" 2000 70 TRUE 2 3 98.5 7.04 TRUE "scorff" "fr" "F"
"2841" 2013 160 TRUE 2 1 58.7 1.71 FALSE "scorff" "fr" "F"
"2843" 2011 173 FALSE 1 1 68.7 2.17 FALSE "scorff" "fr" "F"
"2849" 2002 148 TRUE 2 1 67.9 2.82 FALSE "scorff" "fr" "M"
"2858" 2003 163 FALSE 1 1 66.1 1.87 FALSE "scorff" "fr" "M"
"2860" 2002 99 FALSE 1 3 86.3 3.95 FALSE "scorff" "fr" "F"
"2861" 2015 175 FALSE 2 1 55.9 0.98 FALSE "scorff" "fr" "M"
"2863" 2004 131 TRUE 3 1 59.4 1.62 FALSE "scorff" "fr" "M"
"2864" 2010 186 FALSE 1 1 65.3 2.16 FALSE "scorff" "fr" "F"
"2865" 2005 93 TRUE 1 2 71.2 2.87 FALSE "scorff" "fr" "F"
"2868" 2003 172 FALSE 1 1 68 2.26 FALSE "scorff" "fr" "M"
"2869" 2006 113 FALSE 2 2 78 3.57 FALSE "scorff" "fr" "M"
"2874" 2013 168 FALSE 1 1 66.1 1.7 FALSE "scorff" "fr" "M"
"2880" 2000 87 TRUE 1 3 82 5.58 FALSE "scorff" "fr" "F"
"2884" 2000 137 FALSE 1 1 80 3.25 FALSE "scorff" "fr" "F"
"2896" 2005 111 FALSE 1 2 86.3 4.25 TRUE "scorff" "fr" "F"
"2904" 2005 152 FALSE 1 1 61.9 1.45 FALSE "scorff" "fr" "F"
"2913" 2000 138 TRUE 1 1 66.8 2.25 FALSE "scorff" "fr" "F"
"2918" 2003 109 FALSE 1 3 83.4 4.43 FALSE "scorff" "fr" "F"
"2920" 2000 111 FALSE 2 3 85.8 3.87 FALSE "scorff" "fr" "F"
"2924" 2010 119 FALSE 1 2 74.6 2.87 FALSE "scorff" "fr" "F"
"2927" 2005 166 FALSE 2 1 67.3 2.11 FALSE "scorff" "fr" "M"
"2929" 2002 101 FALSE 1 3 85.6 3.94 FALSE "scorff" "fr" "F"
"2930" 2004 103 TRUE 2 2 76 4.58 FALSE "scorff" "fr" "F"
"2935" 2001 88 FALSE 1 2 85.2 4.36 FALSE "scorff" "fr" "F"
"2942" 2003 110 FALSE 2 2 84.1 4.12 TRUE "scorff" "fr" "M"
"2947" 2012 161 TRUE 1 1 63.7 2.51 FALSE "scorff" "fr" "M"
"2951" 2012 147 FALSE 1 3 91.4 5.51 FALSE "scorff" "fr" "M"
"2952" 2005 97 FALSE 1 2 83 3.5 FALSE "scorff" "fr" "F"
"2955" 2012 180 FALSE 2 1 65.9 2.36 FALSE "scorff" "fr" "M"
"2958" 2010 88 TRUE 2 2 70.9 2.7 FALSE "scorff" "fr" "M"
"2965" 2004 142 TRUE 1 1 69.2 2.46 FALSE "scorff" "fr" "M"
"2967" 2016 164 TRUE 1 1 61.8 2.04 FALSE "scorff" "fr" "F"
"2970" 2014 149 FALSE 1 1 62.6 1.67 FALSE "scorff" "fr" "M"
"2982" 2007 115 FALSE 1 2 76.5 3.35 FALSE "scorff" "fr" "F"
"2988" 2016 173 TRUE 2 1 61 2 FALSE "scorff" "fr" "F"
"2998" 2008 147 TRUE 2 1 56.5 1.32 FALSE "scorff" "fr" "F"
"2999" 2012 156 TRUE 1 1 59.8 1.95 FALSE "scorff" "fr" "F"
"3006" 2014 125 FALSE 1 2 73.1 2.67 FALSE "scorff" "fr" "F"
"3015" 2003 88 FALSE 1 2 78.3 3.31 FALSE "scorff" "fr" "F"
"3016" 2012 169 TRUE 2 1 65.9 1.92 FALSE "scorff" "fr" "M"
"3022" 2008 104 TRUE 3 3 80.6 3.68 FALSE "scorff" "fr" "F"
"3024" 2001 79 TRUE 2 2 83.4 4.81 FALSE "scorff" "fr" "F"
"3027" 2001 140 TRUE 2 1 74.8 3.31 FALSE "scorff" "fr" "M"
"3029" 2004 115 FALSE 1 2 76.2 2.67 FALSE "scorff" "fr" "M"
"3045" 2004 106 FALSE 1 3 95.8 5.8 FALSE "scorff" "fr" "F"
"3054" 2010 121 TRUE 1 1 71 2.81 FALSE "scorff" "fr" "M"
"3056" 2001 145 FALSE 1 1 72 2.92 FALSE "scorff" "fr" "M"
"3057" 2004 97 TRUE 2 2 86 5.75 FALSE "scorff" "fr" "M"
"3061" 2014 133 TRUE 2 1 64.6 2.18 FALSE "scorff" "fr" "F"
"3062" 2010 109 FALSE 1 2 70.3 2.39 FALSE "scorff" "fr" "F"
"3063" 2014 171 FALSE 1 1 68.4 2.07 FALSE "scorff" "fr" "M"
"3064" 2007 136 TRUE 1 1 59.3 1.82 FALSE "scorff" "fr" "M"
"3073" 2004 163 FALSE 1 1 66.9 1.69 FALSE "scorff" "fr" "M"
"3076" 2006 113 FALSE 1 2 83.7 4.25 FALSE "scorff" "fr" "F"
"3077" 2017 101 TRUE 2 2 69.1 2.87 FALSE "scorff" "fr" "M"
"3078" 2006 107 TRUE 2 3 84.8 4.78 FALSE "scorff" "fr" "F"
"3079" 2001 117 FALSE 1 3 83 3.56 TRUE "scorff" "fr" "F"
"3083" 2007 97 FALSE 1 2 85.8 4.32 TRUE "scorff" "fr" "F"
"3086" 2010 94 TRUE 1 2 74.8 3.14 FALSE "scorff" "fr" "F"
"3087" 2014 112 FALSE 1 2 75.8 3.04 FALSE "scorff" "fr" "F"
"3093" 2002 100 TRUE 2 3 83.3 4.95 FALSE "scorff" "fr" "F"
"3095" 2011 98 TRUE 1 2 79.5 4.04 FALSE "scorff" "fr" "M"
"3102" 2008 96 TRUE 2 4 96.7 7.18 TRUE "scorff" "fr" "F"
"3104" 2008 152 TRUE 2 1 71.8 3.23 FALSE "scorff" "fr" "F"
"3122" 2012 113 FALSE 2 2 71.2 2.76 FALSE "scorff" "fr" "F"
"3124" 2005 101 FALSE 2 2 71.4 1.97 FALSE "scorff" "fr" "M"
"3125" 2009 167 FALSE 2 1 66.1 1.89 FALSE "scorff" "fr" "M"
"3148" 2000 85 TRUE 2 2 75.1 3.87 FALSE "scorff" "fr" "M"
"3162" 2006 105 FALSE 1 2 76.9 2.75 TRUE "scorff" "fr" "F"
"3168" 2001 102 FALSE 1 2 84.7 3.48 FALSE "scorff" "fr" "F"
"3170" 2008 140 TRUE 2 1 68.3 2.47 FALSE "scorff" "fr" "M"
"3178" 2010 151 TRUE 2 1 64.5 2.02 FALSE "scorff" "fr" "F"
"3179" 2003 114 FALSE 1 3 79.5 3.72 FALSE "scorff" "fr" "F"
"3182" 2001 83 TRUE 1 2 79.6 3.98 FALSE "scorff" "fr" "F"
"3185" 2005 150 TRUE 2 1 58.2 1.71 FALSE "scorff" "fr" "M"
"3187" 2001 115 FALSE 1 2 79.3 3.52 FALSE "scorff" "fr" "F"
"3192" 2008 113 FALSE 1 2 81.1 3.4 FALSE "scorff" "fr" "M"
"3207" 2006 142 TRUE 1 1 68.2 2.41 FALSE "scorff" "fr" "M"
"3209" 2008 108 FALSE 1 2 79.2 3.55 FALSE "scorff" "fr" "F"
"3220" 2010 94 TRUE 3 2 72.5 3.18 FALSE "scorff" "fr" "F"
"3236" 2003 81 TRUE 3 2 83.2 4.78 FALSE "scorff" "fr" "F"
"3238" 2000 106 TRUE 2 2 72.7 3 FALSE "scorff" "fr" "F"
"3246" 2000 93 TRUE 2 2 78.7 4.65 FALSE "scorff" "fr" "F"
"3247" 2014 190 FALSE 1 1 65.5 2.17 FALSE "scorff" "fr" "F"
"3249" 2011 154 TRUE 2 1 62.4 2.01 FALSE "scorff" "fr" "M"
"3252" 2001 142 TRUE 1 1 68.3 2.48 FALSE "scorff" "fr" "M"
"3255" 2008 111 FALSE 2 3 85 4.74 FALSE "scorff" "fr" "F"
"3260" 2003 115 FALSE 2 2 82.3 4 FALSE "scorff" "fr" "F"
"3264" 2009 141 TRUE 3 1 68.6 2.36 FALSE "scorff" "fr" "F"
"3266" 2014 116 FALSE 2 2 76.5 3.34 FALSE "scorff" "fr" "F"
"3269" 2008 116 FALSE 1 2 71.4 2.72 FALSE "scorff" "fr" "F"
"3271" 2004 115 FALSE 1 3 84.9 4.11 FALSE "scorff" "fr" "F"
"3272" 2000 100 FALSE 1 2 73 3.16 FALSE "scorff" "fr" "M"
"3273" 2003 105 FALSE 1 2 81.9 4.1 FALSE "scorff" "fr" "F"
"3277" 2012 119 FALSE 1 2 73.4 2.59 FALSE "scorff" "fr" "F"
"3278" 2013 181 FALSE 1 1 63.8 1.72 FALSE "scorff" "fr" "F"
"3293" 2012 115 FALSE 1 2 74.9 2.86 FALSE "scorff" "fr" "F"
"3301" 2015 188 FALSE 1 1 66 2 FALSE "scorff" "fr" "M"
"3317" 2001 119 FALSE 1 4 90.1 4.57 TRUE "scorff" "fr" "F"
"3321" 2006 175 FALSE 1 1 62.6 1.77 FALSE "scorff" "fr" "M"
"3324" 2001 147 TRUE 1 1 65.7 1.87 FALSE "scorff" "fr" "M"
"3329" 2004 84 TRUE 1 2 81.8 4.15 FALSE "scorff" "fr" "F"
"3330" 2007 163 FALSE 1 1 60.4 1.65 FALSE "scorff" "fr" "M"
"3331" 2011 111 TRUE 2 2 74.6 3.89 FALSE "scorff" "fr" "F"
"3335" 2002 110 TRUE 2 2 77.7 4.12 FALSE "scorff" "fr" "F"
"3338" 2005 78 TRUE 2 2 81.7 4.44 FALSE "scorff" "fr" "F"
"3342" 2001 102 FALSE 1 2 77.1 3.07 FALSE "scorff" "fr" "F"
"3345" 2008 112 TRUE 2 3 91 6.25 FALSE "scorff" "fr" "F"
"3351" 2010 98 FALSE 1 2 78.3 3.43 FALSE "scorff" "fr" "F"
